ensembl_gene_id,external_gene_name,chromosome_name,strand,start_position,end_position,gene_biotype,human_module,zebrafish_module,description
ENSDARG00000074730,pkmyt1,12,-1,14927284,14964316,protein_coding,grey,turquoise,"protein kinase, membrane associated tyrosine/threonine 1 [Source:ZFIN;Acc:ZDB-GENE-060810-80]"
ENSDARG00000104989,wnk2,11,1,36869638,36909302,protein_coding,turquoise,turquoise,WNK lysine deficient protein kinase 2 [Source:ZFIN;Acc:ZDB-GENE-160114-3]
ENSDARG00000090472,ttll10,23,1,24143798,24186942,protein_coding,grey,turquoise,"tubulin tyrosine ligase-like family, member 10 [Source:ZFIN;Acc:ZDB-GENE-081104-350]"
ENSDARG00000036422,ntn5,7,-1,20179096,20201693,protein_coding,grey,red,NA
ENSDARG00000099441,cbx4,3,1,18406159,18414290,protein_coding,yellow,green,"chromobox homolog 4 (Pc class homolog, Drosophila) [Source:ZFIN;Acc:ZDB-GENE-040329-2]"
ENSDARG00000074636,cep170b,17,1,1799244,1863912,protein_coding,turquoise,greenyellow,centrosomal protein 170B [Source:ZFIN;Acc:ZDB-GENE-131127-515]
ENSDARG00000102435,plekhf1,7,1,45703171,45704590,protein_coding,blue,turquoise,"pleckstrin homology domain containing, family F (with FYVE domain) member 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1289]"
ENSDARG00000043285,zbtb21,10,1,32702542,32707828,protein_coding,pink,turquoise,zinc finger and BTB domain containing 21 [Source:ZFIN;Acc:ZDB-GENE-050411-7]
ENSDARG00000060200,RGS14 (1 of many),21,-1,33061834,33093200,protein_coding,turquoise,brown,regulator of G protein signaling 14 [Source:HGNC Symbol;Acc:HGNC:9996]
ENSDARG00000074156,sgca,12,1,3043488,3058291,protein_coding,red,turquoise,"sarcoglycan, alpha [Source:ZFIN;Acc:ZDB-GENE-041111-121]"
ENSDARG00000039824,CCDC89,9,-1,48689464,48710092,protein_coding,red,grey,zgc:172182 [Source:ZFIN;Acc:ZDB-GENE-080204-56]
ENSDARG00000052565,cenpi,14,-1,40877623,40904868,protein_coding,blue,pink,NA
ENSDARG00000069507,mettl27,21,-1,25759270,25765381,protein_coding,red,black,methyltransferase like 27 [Source:ZFIN;Acc:ZDB-GENE-060421-5918]
ENSDARG00000001825,cfap43,13,1,24587295,24614892,protein_coding,brown,pink,cilia and flagella associated protein 43 [Source:ZFIN;Acc:ZDB-GENE-080815-3]
ENSDARG00000025074,slc25a10,1,-1,55755085,55765235,protein_coding,tan,darkgrey,"solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10 [Source:ZFIN;Acc:ZDB-GENE-040426-1095]"
ENSDARG00000011597,atxn2l,3,1,15244628,15275891,protein_coding,grey,brown,NA
ENSDARG00000058082,birc7,23,1,14461431,14474429,protein_coding,grey,darkturquoise,baculoviral IAP repeat containing 7 [Source:ZFIN;Acc:ZDB-GENE-070615-35]
ENSDARG00000037182,surf2,5,-1,1151914,1165072,protein_coding,turquoise,turquoise,NA
ENSDARG00000099137,LTBP4,18,-1,49006648,49121605,protein_coding,brown,tan,latent transforming growth factor beta binding protein 4 [Source:HGNC Symbol;Acc:HGNC:6717]
ENSDARG00000018153,nt5c1ba,13,1,32315719,32323482,protein_coding,grey,grey,"5'-nucleotidase, cytosolic IB a [Source:ZFIN;Acc:ZDB-GENE-070424-103]"
ENSDARG00000090962,nat14,16,1,12741026,12745614,protein_coding,turquoise,grey,"N-acetyltransferase 14 (GCN5-related, putative) [Source:ZFIN;Acc:ZDB-GENE-060825-15]"
ENSDARG00000077853,ttll2,20,-1,42851175,42856337,protein_coding,red,grey60,NA
ENSDARG00000070357,cx39.4,19,-1,37566289,37567316,protein_coding,grey,grey,connexin 39.4 [Source:ZFIN;Acc:ZDB-GENE-050616-6]
ENSDARG00000077249,gmip,3,1,52482902,52547793,protein_coding,greenyellow,brown,GEM interacting protein [Source:ZFIN;Acc:ZDB-GENE-130530-823]
ENSDARG00000078440,ccdc88aa,6,-1,6144036,6189388,protein_coding,blue,lightcyan,coiled-coil domain containing 88Aa [Source:ZFIN;Acc:ZDB-GENE-100701-2]
ENSDARG00000010732,xrcc4,10,1,43289281,43355590,protein_coding,magenta,grey,X-ray repair complementing defective repair in Chinese hamster cells 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1755]
ENSDARG00000020749,caprin2,4,-1,16626050,16639826,protein_coding,turquoise,grey,caprin family member 2 [Source:ZFIN;Acc:ZDB-GENE-040812-2]
ENSDARG00000033757,ncaph2,4,1,18453012,18463259,protein_coding,grey,pink,NA
ENSDARG00000098902,ubxn8,10,-1,7664998,7677640,protein_coding,blue,grey,NA
ENSDARG00000045858,tigarb,4,1,5147547,5153307,protein_coding,turquoise,midnightblue,NA
ENSDARG00000100440,fastkd3,7,1,58731516,58744159,protein_coding,yellow,blue,FAST kinase domains 3 [Source:ZFIN;Acc:ZDB-GENE-050208-273]
ENSDARG00000006062,akap1b,15,-1,30959652,30976609,protein_coding,turquoise,turquoise,A kinase (PRKA) anchor protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-6844]
ENSDARG00000098730,en1b,1,1,6995895,7001485,protein_coding,grey,green,engrailed homeobox 1b [Source:ZFIN;Acc:ZDB-GENE-980526-6]
ENSDARG00000101379,mfsd1,15,1,1238652,1246864,protein_coding,greenyellow,darkgrey,major facilitator superfamily domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-051120-153]
ENSDARG00000103011,WHAMM,18,-1,3936,11926,protein_coding,brown,darkgrey,NA
ENSDARG00000016527,helz2,6,1,58575577,58621300,protein_coding,pink,brown,"helicase with zinc finger 2, transcriptional coactivator [Source:ZFIN;Acc:ZDB-GENE-120920-1]"
ENSDARG00000063140,exd3,10,-1,10921253,11011324,protein_coding,grey,darkred,exonuclease 3'-5' domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-091204-349]
ENSDARG00000078140,si:dkey-18j18.3,13,-1,32770558,32776057,protein_coding,turquoise,darkred,si:dkey-18j18.3 [Source:ZFIN;Acc:ZDB-GENE-090313-214]
ENSDARG00000046071,zgc:77838,21,-1,4858484,4901897,protein_coding,turquoise,magenta,NA
ENSDARG00000006308,ptpn18,8,-1,9602667,9646287,protein_coding,turquoise,brown,"protein tyrosine phosphatase, non-receptor type 18 [Source:ZFIN;Acc:ZDB-GENE-050320-12]"
ENSDARG00000029043,nupl2,19,1,619391,627344,protein_coding,yellow,blue,nucleoporin like 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2292]
ENSDARG00000059982,poc5,5,-1,45338163,45358685,protein_coding,blue,blue,POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135]
ENSDARG00000026531,alcama,10,-1,28841607,28949158,protein_coding,blue,lightcyan,activated leukocyte cell adhesion molecule a [Source:ZFIN;Acc:ZDB-GENE-990415-30]
ENSDARG00000058020,fbxw9,3,-1,13295660,13311243,protein_coding,turquoise,grey,F-box and WD repeat domain containing 9 [Source:ZFIN;Acc:ZDB-GENE-091204-198]
ENSDARG00000075017,myzap,7,-1,52114888,52142707,protein_coding,grey,tan,NA
ENSDARG00000017240,traf5,22,1,38348217,38369212,protein_coding,turquoise,turquoise,Tnf receptor-associated factor 5 [Source:ZFIN;Acc:ZDB-GENE-071120-3]
ENSDARG00000021143,rtn1b,20,1,20738193,20796280,protein_coding,turquoise,midnightblue,reticulon 1b [Source:ZFIN;Acc:ZDB-GENE-030710-3]
ENSDARG00000074137,c2cd3,15,1,15322736,15367380,protein_coding,green,darkgreen,C2 calcium-dependent domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-060503-104]
ENSDARG00000040445,PARP14,9,1,23954718,23968628,protein_coding,blue,brown,si:ch211-219a4.3 [Source:ZFIN;Acc:ZDB-GENE-070424-157]
ENSDARG00000095224,camkmt,13,-1,10228017,10299001,protein_coding,grey,darkred,NA
ENSDARG00000075416,HSCB,5,1,9579462,9588793,protein_coding,green,lightyellow,si:ch211-207k7.4 [Source:ZFIN;Acc:ZDB-GENE-070705-97]
ENSDARG00000056233,TMEM179B (1 of many),7,-1,19657732,19671321,protein_coding,blue,grey,zgc:110591 [Source:ZFIN;Acc:ZDB-GENE-050522-510]
ENSDARG00000098761,rgs2,22,-1,24219649,24221856,protein_coding,black,turquoise,NA
ENSDARG00000039232,dusp8b,18,1,49945785,49961831,protein_coding,turquoise,saddlebrown,dual specificity phosphatase 8b [Source:ZFIN;Acc:ZDB-GENE-120914-3]
ENSDARG00000069808,ostm1,20,1,32575272,32588157,protein_coding,pink,blue,osteopetrosis associated transmembrane protein 1 [Source:ZFIN;Acc:ZDB-GENE-081104-270]
ENSDARG00000044282,smc5,10,-1,15659622,15686855,protein_coding,brown,grey,structural maintenance of chromosomes 5 [Source:ZFIN;Acc:ZDB-GENE-061013-288]
ENSDARG00000079330,col26a1,10,-1,33248493,33293427,protein_coding,turquoise,darkorange,"collagen, type XXVI, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-130530-864]"
ENSDARG00000006677,ripk1l,2,1,1033954,1050172,protein_coding,pink,brown,NA
ENSDARG00000105285,CABZ01069287.1,14,-1,344941,373782,protein_coding,blue,magenta,
ENSDARG00000088440,ssh2a,15,-1,28615722,28654271,protein_coding,blue,grey,slingshot protein phosphatase 2a [Source:ZFIN;Acc:ZDB-GENE-030131-3810]
ENSDARG00000001452,adam8a,13,1,24541031,24549186,protein_coding,grey,magenta,ADAM metallopeptidase domain 8a [Source:ZFIN;Acc:ZDB-GENE-030616-622]
ENSDARG00000052118,adamtsl5,7,-1,50202927,50244247,protein_coding,red,green,ADAMTS like 5 [Source:ZFIN;Acc:ZDB-GENE-161017-76]
ENSDARG00000074332,SPEN (1 of many),22,-1,153746,182660,protein_coding,green,yellow,si:ch1073-335m2.2 [Source:ZFIN;Acc:ZDB-GENE-081104-82]
ENSDARG00000103754,aspm,22,1,23520362,23556045,protein_coding,turquoise,grey,abnormal spindle microtubule assembly [Source:ZFIN;Acc:ZDB-GENE-050208-620]
ENSDARG00000054562,her15.1,11,1,41370256,41371807,protein_coding,grey,darkgrey,"hairy and enhancer of split-related 15, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030707-2]"
ENSDARG00000078503,DENND1C,1,-1,55518798,55544564,protein_coding,grey,brown,si:dkey-76b14.2 [Source:ZFIN;Acc:ZDB-GENE-090313-329]
ENSDARG00000060668,tm4sf18,22,1,38206663,38215827,protein_coding,brown,turquoise,transmembrane 4 L six family member 18 [Source:ZFIN;Acc:ZDB-GENE-050208-690]
ENSDARG00000041431,slc24a1,18,1,19016997,19050894,protein_coding,grey,lightyellow,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 1 [Source:ZFIN;Acc:ZDB-GENE-060503-191]"
ENSDARG00000033411,cabp1b,10,-1,41487375,41528487,protein_coding,turquoise,grey,calcium binding protein 1b [Source:ZFIN;Acc:ZDB-GENE-040718-111]
ENSDARG00000096519,irbpl,12,1,2626000,2628738,protein_coding,grey,lightyellow,interphotoreceptor retinoid-binding protein like [Source:ZFIN;Acc:ZDB-GENE-070301-4]
ENSDARG00000033307,igf2b,25,-1,23941816,23949322,protein_coding,brown,grey,NA
ENSDARG00000079062,samd1b,1,-1,55140002,55162454,protein_coding,brown,purple,sterile alpha motif domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-090313-2]
ENSDARG00000056874,lygl1,14,1,20595820,20601254,protein_coding,green,orange,lysozyme g-like 1 [Source:ZFIN;Acc:ZDB-GENE-040718-461]
ENSDARG00000098816,kcnc3b,24,1,37086314,37091016,protein_coding,turquoise,cyan,"potassium voltage-gated channel, Shaw-related subfamily, member 3b [Source:ZFIN;Acc:ZDB-GENE-100901-2]"
ENSDARG00000100660,PARP12,4,1,16257,28189,protein_coding,pink,yellow,NA
ENSDARG00000003827,snapc1b,13,-1,37460601,37474710,protein_coding,brown,green,"small nuclear RNA activating complex, polypeptide 1b [Source:ZFIN;Acc:ZDB-GENE-040426-716]"
ENSDARG00000095833,alk,17,-1,47102321,47219486,protein_coding,turquoise,yellow,ALK receptor tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-031027-1]
ENSDARG00000102020,pnpla3,4,-1,8779267,8794334,protein_coding,turquoise,black,patatin-like phospholipase domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-040718-27]
ENSDARG00000099724,relt,18,-1,2635147,2700491,protein_coding,yellow,darkturquoise,"RELT, TNF receptor [Source:ZFIN;Acc:ZDB-GENE-040426-2361]"
ENSDARG00000016156,fam53b,12,1,46867600,46921771,protein_coding,blue,grey,"family with sequence similarity 53, member B [Source:ZFIN;Acc:ZDB-GENE-040426-2495]"
ENSDARG00000010434,clu,20,-1,39357596,39371108,protein_coding,grey,grey,clusterin [Source:ZFIN;Acc:ZDB-GENE-040426-1774]
ENSDARG00000002463,arhgef37,14,1,24543424,24576409,protein_coding,blue,brown,Rho guanine nucleotide exchange factor (GEF) 37 [Source:ZFIN;Acc:ZDB-GENE-100514-3]
ENSDARG00000097683,sptbn5,17,-1,29107227,29177256,protein_coding,grey,pink,"spectrin, beta, non-erythrocytic 5 [Source:ZFIN;Acc:ZDB-GENE-131121-26]"
ENSDARG00000075177,ribc2,25,-1,16651075,16658940,protein_coding,brown,green,RIB43A domain with coiled-coils 2 [Source:ZFIN;Acc:ZDB-GENE-050411-27]
ENSDARG00000102111,zbtb49,14,1,223940,227457,protein_coding,grey,cyan,zinc finger and BTB domain containing 49 [Source:ZFIN;Acc:ZDB-GENE-070209-170]
ENSDARG00000101032,iqcb1,6,-1,8990055,9000776,protein_coding,yellow,green,IQ motif containing B1 [Source:ZFIN;Acc:ZDB-GENE-041212-47]
ENSDARG00000098859,NOP14,21,1,309089,332090,protein_coding,brown,salmon,NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821]
ENSDARG00000038609,mpz,2,-1,44406484,44429948,protein_coding,grey,purple,myelin protein zero [Source:ZFIN;Acc:ZDB-GENE-010724-4]
ENSDARG00000076796,dlg3,14,-1,32729970,32837683,protein_coding,turquoise,darkorange,"discs, large homolog 3 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-050208-93]"
ENSDARG00000054942,lgals2a,3,1,28808783,28830522,protein_coding,grey,brown,"lectin, galactoside-binding, soluble, 2a [Source:ZFIN;Acc:ZDB-GENE-050318-2]"
ENSDARG00000102404,tbc1d13,21,1,136927,139374,protein_coding,turquoise,grey,"TBC1 domain family, member 13 [Source:ZFIN;Acc:ZDB-GENE-080204-86]"
ENSDARG00000097630,si:ch211-282b22.1,24,1,32754032,32760448,protein_coding,yellow,turquoise,si:ch211-282b22.1 [Source:ZFIN;Acc:ZDB-GENE-030219-148]
ENSDARG00000051899,exoc3l1,25,-1,14329434,14337103,protein_coding,grey,magenta,exocyst complex component 3-like 1 [Source:ZFIN;Acc:ZDB-GENE-061207-36]
ENSDARG00000098600,pithd1,19,1,44282201,44285110,protein_coding,turquoise,grey,PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2366]
ENSDARG00000100181,LAMP1,1,1,171315,179210,protein_coding,blue,grey,lysosomal associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]
ENSDARG00000074895,tysnd1,13,-1,30005225,30012677,protein_coding,grey,yellow,NA
ENSDARG00000099481,CABZ01046348.1,KN149874.1,-1,11,3651,protein_coding,turquoise,white,
ENSDARG00000071213,rgl3a,6,-1,7974576,8008935,protein_coding,brown,grey,ral guanine nucleotide dissociation stimulator-like 3a [Source:ZFIN;Acc:ZDB-GENE-101130-1]
ENSDARG00000012467,spint1b,20,-1,3201392,3220609,protein_coding,red,grey,"serine peptidase inhibitor, Kunitz type 1 b [Source:ZFIN;Acc:ZDB-GENE-071218-1]"
ENSDARG00000016724,zgc:162339,15,1,21772051,21781435,protein_coding,grey,midnightblue,NA
ENSDARG00000077101,zbtb10,19,-1,32291141,32313580,protein_coding,brown,brown,zinc finger and BTB domain containing 10 [Source:ZFIN;Acc:ZDB-GENE-030429-10]
ENSDARG00000104016,si:dkey-151j17.4,18,1,50653947,50675951,protein_coding,green,grey,si:dkey-151j17.4 [Source:ZFIN;Acc:ZDB-GENE-141222-13]
ENSDARG00000060113,znf395a,17,1,16082227,16100451,protein_coding,brown,grey,NA
ENSDARG00000051874,stra6,25,1,22474141,22537130,protein_coding,grey,lightyellow,stimulated by retinoic acid 6 [Source:ZFIN;Acc:ZDB-GENE-060616-252]
ENSDARG00000054688,ITPRIPL2,3,-1,31109776,31111173,protein_coding,pink,grey,NA
ENSDARG00000103949,zbtb12.1,19,-1,27353320,27359713,protein_coding,grey,green,"zinc finger and BTB domain containing 12, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-060503-875]"
ENSDARG00000012460,rassf4,13,-1,30534369,30570010,protein_coding,blue,skyblue,Ras association (RalGDS/AF-6) domain family member 4 [Source:ZFIN;Acc:ZDB-GENE-050102-3]
ENSDARG00000100336,pik3r6a,6,1,23611856,23651338,protein_coding,greenyellow,grey,NA
ENSDARG00000077614,si:ch211-206k20.5,13,1,32505747,32511087,protein_coding,turquoise,black,si:ch211-206k20.5 [Source:ZFIN;Acc:ZDB-GENE-030131-2912]
ENSDARG00000039265,arhgap4a,23,1,25062846,25088852,protein_coding,greenyellow,pink,Rho GTPase activating protein 4a [Source:ZFIN;Acc:ZDB-GENE-040426-1229]
ENSDARG00000070571,INAVA (1 of many),11,1,24478908,24519389,protein_coding,turquoise,yellow,NA
ENSDARG00000036412,LRRC71,19,1,9172748,9188138,protein_coding,green,lightgreen,si:ch211-81a5.5 [Source:ZFIN;Acc:ZDB-GENE-060503-892]
ENSDARG00000042159,RFESD,8,-1,32489189,32497213,protein_coding,grey,salmon,NA
ENSDARG00000037476,sorbs3,8,-1,38286514,38373892,protein_coding,brown,steelblue,NA
ENSDARG00000100598,CDH19,24,1,15383,26319,protein_coding,grey,cyan,cadherin 19 [Source:HGNC Symbol;Acc:HGNC:1758]
ENSDARG00000088492,cntrl,5,-1,62706928,62762778,protein_coding,blue,salmon,centriolin [Source:ZFIN;Acc:ZDB-GENE-120608-3]
ENSDARG00000101366,gpr1,9,-1,1077822,1085182,protein_coding,red,purple,G protein-coupled receptor 1 [Source:ZFIN;Acc:ZDB-GENE-091204-457]
ENSDARG00000035873,fjx1,7,-1,49526387,49528407,protein_coding,turquoise,grey,four jointed box 1 [Source:ZFIN;Acc:ZDB-GENE-100422-10]
ENSDARG00000061351,tfpi2,19,-1,41260989,41267986,protein_coding,pink,tan,tissue factor pathway inhibitor 2 [Source:ZFIN;Acc:ZDB-GENE-060503-38]
ENSDARG00000099833,fbxo7,4,1,672709,687249,protein_coding,tan,grey,F-box protein 7 [Source:ZFIN;Acc:ZDB-GENE-050913-68]
ENSDARG00000039374,apool,5,-1,22348057,22364850,protein_coding,turquoise,turquoise,apolipoprotein O-like [Source:ZFIN;Acc:ZDB-GENE-050327-76]
ENSDARG00000062801,erfl3,16,1,11138860,11251895,protein_coding,red,turquoise,Ets2 repressor factor like 3 [Source:ZFIN;Acc:ZDB-GENE-090529-4]
ENSDARG00000059855,wdr66,5,1,41174148,41192680,protein_coding,black,grey,NA
ENSDARG00000016774,plekho2,7,1,13275251,13320261,protein_coding,pink,brown,"pleckstrin homology domain containing, family O member 2 [Source:ZFIN;Acc:ZDB-GENE-120406-4]"
ENSDARG00000032932,cnksr1,17,-1,26972140,27030146,protein_coding,green,red,connector enhancer of kinase suppressor of Ras 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1802]
ENSDARG00000078378,unm_sa808,5,1,5197189,5204253,protein_coding,black,darkgreen,un-named sa808 [Source:ZFIN;Acc:ZDB-GENE-120727-21]
ENSDARG00000005092,cep89,7,1,38123939,38229047,protein_coding,black,black,centrosomal protein 89 [Source:ZFIN;Acc:ZDB-GENE-040426-1210]
ENSDARG00000053127,helb,4,-1,12771102,12782333,protein_coding,grey,grey,helicase (DNA) B [Source:ZFIN;Acc:ZDB-GENE-030729-16]
ENSDARG00000089863,ccdc57,12,1,33260965,33293049,protein_coding,turquoise,purple,coiled-coil domain containing 57 [Source:ZFIN;Acc:ZDB-GENE-090603-1]
ENSDARG00000101242,zcchc14,25,-1,12483150,12538866,protein_coding,turquoise,grey,NA
ENSDARG00000059741,alpk1,7,-1,956558,981563,protein_coding,brown,grey,alpha-kinase 1 [Source:ZFIN;Acc:ZDB-GENE-140106-68]
ENSDARG00000056805,plch2b,11,-1,25511652,25539702,protein_coding,grey,greenyellow,NA
ENSDARG00000100944,glrx2,22,1,24188101,24192519,protein_coding,turquoise,lightgreen,glutaredoxin 2 [Source:ZFIN;Acc:ZDB-GENE-040718-101]
ENSDARG00000102636,zgc:73340,15,-1,33844939,33876171,protein_coding,red,grey,NA
ENSDARG00000074223,MDFIC,4,-1,6331002,6407585,protein_coding,brown,magenta,si:ch73-156e19.1 [Source:ZFIN;Acc:ZDB-GENE-111012-5]
ENSDARG00000100826,hif1al,15,-1,25568688,25592316,protein_coding,grey,greenyellow,NA
ENSDARG00000032340,serhl,1,-1,44957857,44972507,protein_coding,grey,blue,serine hydrolase-like [Source:ZFIN;Acc:ZDB-GENE-030131-1368]
ENSDARG00000068729,eif2ak2,13,-1,49894508,49922048,protein_coding,turquoise,turquoise,eukaryotic translation initiation factor 2-alpha kinase 2 [Source:ZFIN;Acc:ZDB-GENE-080422-1]
ENSDARG00000053113,ly75,11,1,11136911,11209491,protein_coding,greenyellow,lightcyan,lymphocyte antigen 75 [Source:ZFIN;Acc:ZDB-GENE-050309-166]
ENSDARG00000073761,myo19,5,-1,3619704,3650110,protein_coding,tan,red,myosin XIX [Source:ZFIN;Acc:ZDB-GENE-140106-116]
ENSDARG00000052739,egf,14,-1,35938381,35985339,protein_coding,brown,green,epidermal growth factor [Source:ZFIN;Acc:ZDB-GENE-070922-1]
ENSDARG00000043470,rsph3,20,-1,13694271,13744618,protein_coding,turquoise,grey,NA
ENSDARG00000026178,ube3d,16,1,4940977,4967276,protein_coding,turquoise,lightyellow,ubiquitin protein ligase E3D [Source:ZFIN;Acc:ZDB-GENE-091218-3]
ENSDARG00000043283,prrg1,8,1,18552864,18563661,protein_coding,blue,black,proline rich Gla (G-carboxyglutamic acid) 1 [Source:ZFIN;Acc:ZDB-GENE-041010-20]
ENSDARG00000097209,cox8b,25,-1,10402836,10406237,protein_coding,turquoise,turquoise,cytochrome c oxidase subunit 8b [Source:ZFIN;Acc:ZDB-GENE-110620-4]
ENSDARG00000099425,CFI,KN150402.1,1,17609,43956,protein_coding,brown,darkturquoise,complement factor I [Source:HGNC Symbol;Acc:HGNC:5394]
ENSDARG00000087369,cep162,16,1,37941723,37995802,protein_coding,green,blue,centrosomal protein 162 [Source:ZFIN;Acc:ZDB-GENE-100922-266]
ENSDARG00000003145,CLMP,10,1,40031942,40184692,protein_coding,turquoise,cyan,CXADR like membrane protein [Source:HGNC Symbol;Acc:HGNC:24039]
ENSDARG00000087456,CABZ01076616.1,20,-1,50246506,50249425,protein_coding,turquoise,grey,NA
ENSDARG00000009754,zc3h11a,11,1,23796488,23806729,protein_coding,green,turquoise,zinc finger CCCH-type containing 11A [Source:ZFIN;Acc:ZDB-GENE-030131-3272]
ENSDARG00000062650,rif1,9,1,22970150,22991303,protein_coding,tan,turquoise,replication timing regulatory factor 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3406]
ENSDARG00000091509,atp6ap1la,11,-1,42241902,42263728,protein_coding,grey,greenyellow,NA
ENSDARG00000070868,cfap126,23,1,20050777,20055470,protein_coding,brown,midnightblue,cilia and flagella associated protein 126 [Source:ZFIN;Acc:ZDB-GENE-060825-357]
ENSDARG00000056651,gfra4a,13,-1,14060301,14356532,protein_coding,grey,grey,NA
ENSDARG00000079915,pot1,25,1,26962554,27048771,protein_coding,magenta,grey,protection of telomeres 1 homolog [Source:ZFIN;Acc:ZDB-GENE-110324-1]
ENSDARG00000103284,NCSTN,2,-1,58186452,58214183,protein_coding,green,cyan,nicastrin [Source:HGNC Symbol;Acc:HGNC:17091]
ENSDARG00000002750,phf20a,11,1,24806466,24827633,protein_coding,black,blue,"PHD finger protein 20, a [Source:ZFIN;Acc:ZDB-GENE-070912-270]"
